155,88
155,88
154,88
153,88
153,88
152,87
152,88
151,88
151,88
151,88
150,88
150,88
150,87
149,87
150,87
150,87
150,86
150,85
151,85
152,83
152,82
153,80
153,79
154,79
154,78
155,78
156,78
157,78
158,77
159,77
161,76
162,75
163,74
163,74
164,73
164,73
165,72
166,72
167,71
169,71
170,70
171,70
173,70
175,70
176,70
178,71
178,71
176,73
174,74
170,76
167,78
164,79
160,81
157,82
154,82
151,83
149,84
147,85
147,85
147,85
148,85
151,85
153,83
157,82
160,81
164,80
169,82
174,83
179,83
181,81
182,80
184,79
185,78
186,76
185,75
184,74
183,74
181,73
180,73
177,73
175,72
174,71
171,71
169,71
166,71
163,71
161,71
160,72
158,72
158,73
158,74
158,73
159,74
160,73
161,73
162,73
163,73
163,73
164,73
165,72
166,72
169,72
174,74
185,77
199,77
202,74
199,71
199,71
199,70
199,70
199,70
200,70
200,69
201,69
201,69
201,68
202,68
202,68
202,68
203,68
204,68
204,68
201,69
190,70
173,70
166,65
167,65
162,66
162,66
162,66
162,67
162,66
162,66
162,66
163,66
163,66
163,66
163,66
163,66
163,66
164,65
164,66
164,66
164,66
164,66
164,66
164,66
166,67
172,70
189,73
205,71
201,67
200,66
201,67
202,68
202,68
202,68
201,68
201,68
201,68
201,68
201,68
201,68
201,68
202,67
202,67
202,67
202,67
203,67
202,67
193,69
172,69
161,62
165,61
162,62
161,62
163,63
164,63
164,63
164,63
164,63
165,63
165,63
165,63
165,62
164,63
164,63
164,63
163,63
163,63
163,64
162,64
161,64
160,65
159,65
156,66
153,68
150,69
148,70
148,71
148,71
148,71
149,71
151,71
155,68
163,65
172,63
179,63
185,63
190,64
195,66
200,68
204,69
206,71
208,71
207,71
205,70
199,68
183,65
156,69
134,83
122,98
120,107
120,108
120,105
121,102
122,100
122,99
123,99
123,98
123,97
124,95
130,84
148,68
178,62
199,68
206,71
207,71
206,71
204,70
202,70
201,70
201,69
201,69
202,69
203,69
202,69
200,68
190,66
170,65
148,70
131,82
123,91
122,95
122,94
123,92
124,89
125,89
125,88
125,85
127,84
128,81
130,79
131,76
133,74
135,73
140,69
156,62
177,61
190,65
193,66
192,66
190,66
188,66
187,65
187,66
186,66
186,66
187,66
187,65
187,65
187,64
186,64
184,64
182,63
180,63
180,63
180,63
181,63
181,63
181,63
181,64
181,65
184,68
198,71
201,67
198,66
198,66
199,66
199,65
198,65
197,64
196,64
196,63
195,63
195,63
196,62
196,62
195,62
195,62
195,62
195,62
196,62
196,62
196,63
196,62
196,62
196,63
196,63
196,63
197,62
197,62
197,62
198,62
198,62
199,62
200,62
202,63
208,67
220,79
230,100
234,121
236,129
236,132
236,131
236,129
236,127
236,126
236,122
236,111
228,88
207,68
189,60
182,58
180,59
183,60
185,60
186,60
188,60
189,60
191,61
196,63
208,71
223,91
232,116
236,129
237,133
236,132
236,129
236,127
235,125
235,122
235,113
227,90
207,70
191,63
186,61
185,62
188,63
189,63
191,64
191,64
191,64
192,64
192,64
194,65
202,70
215,83
223,99
229,116
232,122
234,118
233,115
232,112
231,110
231,110
230,110
230,108
230,107
229,102
226,93
217,79
202,67
192,62
188,61
189,62
191,62
192,63
193,63
194,62
194,62
195,62
196,62
196,62
192,63
174,67
152,63
155,58
152,60
148,62
150,62
151,63
151,64
151,65
151,65
150,65
151,65
151,65
151,64
151,64
152,64
152,64
153,64
153,63
154,63
157,63
161,62
166,62
170,63
173,63
174,64
174,64
174,65
174,66
174,68
173,69
172,72
170,73
167,74
164,75
162,75
160,76
159,75
159,74
160,74
160,73
160,72
160,72
159,72
156,72
153,73
150,74
149,76
147,78
146,78
145,78
146,79
146,79
146,81
146,82
147,83
148,85
149,86
150,87
150,87
151,87
152,88
153,89
153,89
154,89
154,89
154,89
155,89
155,89
156,89
156,88
156,88
157,88
157,88
157,88
157,88
158,89
158,89
159,90
159,92
160,92
160,91
160,90
161,89
162,89
163,88
164,86
165,86
165,86
165,85
165,85
165,85
164,86
161,90
154,105
144,122
139,136
139,138
139,138
140,138
140,137
140,137
141,137
141,136
142,135
142,134
142,133
143,129
147,121
155,109
165,93
171,84
172,81
172,80
171,80
171,79
171,80
170,81
171,81
171,81
171,82
172,82
171,84
165,94
153,116
141,136
137,147
137,147
138,146
138,145
138,144
140,144
141,144
140,143
141,142
141,141
141,141
141,140
143,140
153,139
181,136
210,135
219,132
219,130
218,129
217,128
215,128
215,129
214,129
214,129
213,130
213,131
212,132
210,132
208,132
202,132
186,128
162,125
144,126
138,126
138,124
137,124
138,124
137,125
138,125
139,126
139,126
139,126
140,126
147,125
167,124
198,126
215,127
219,125
218,121
218,120
218,120
218,121
218,121
218,122
215,122
205,122
181,122
156,124
142,128
139,129
139,127
139,128
140,128
140,128
142,128
142,129
143,128
144,128
145,128
146,128
147,128
149,126
155,125
173,124
201,124
217,126
221,124
221,123
221,121
221,121
220,122
220,122
219,122
217,123
213,122
203,122
183,125
162,126
151,128
145,129
145,129
145,129
145,129
146,129
146,129
147,128
147,128
149,128
152,128
162,128
186,128
215,127
228,125
230,122
229,122
229,122
227,122
227,124
227,125
227,126
228,126
227,126
227,126
227,126
227,125
227,124
225,120
222,113
217,106
210,100
203,94
196,89
190,85
186,84
182,83
180,82
177,82
176,82
175,82
174,81
173,81
173,81
173,81
174,81
174,81
175,81
176,80
177,80
179,80
180,80
184,80
193,84
207,99
218,120
224,135
227,141
228,142
227,139
227,137
227,135
226,134
227,134
226,131
225,123
216,108
201,92
183,84
177,83
177,82
178,82
180,82
181,82
182,82
182,82
181,82
181,82
180,82
180,82
180,82
184,84
200,95
218,117
225,132
229,137
229,137
228,134
228,132
228,132
228,131
229,131
229,130
229,128
226,123
218,110
205,96
192,87
186,83
183,80
184,81
185,81
186,82
186,82
186,82
185,82
184,82
184,82
188,84
202,93
218,113
226,130
231,138
233,139
231,137
231,134
230,132
231,131
231,130
232,129
232,127
231,125
231,122
229,119
228,117
227,115
226,111
222,106
218,99
214,94
211,92
209,91
209,91
210,91
210,92
211,92
211,92
212,92
212,92
212,93
211,95
211,99
206,103
198,107
187,113
175,119
165,122
160,121
155,119
155,114
157,106
161,99
168,96
173,94
177,92
180,92
182,92
182,92
182,93
183,93
184,93
185,93
185,93
185,92
183,95
174,108
160,127
154,141
155,145
156,144
156,144
156,145
156,144
156,143
158,137
160,125
166,114
170,106
172,102
172,98
171,95
170,93
169,91
168,89
167,89
166,88
166,88
166,88
165,89
165,90
165,90
165,91
164,93
163,100
161,107
156,110
151,111
148,113
145,113
142,114
140,112
140,109
139,104
141,100
143,97
145,93
147,89
149,86
151,83
153,81
155,80
157,78
158,77
158,77
159,76
160,76
161,75
161,75
162,74
163,73
163,73
162,72
160,73
158,74
155,75
152,77
149,78
146,80
144,82
142,83
141,85
140,85
140,85
142,83
146,80
150,77
156,75
162,73
167,72
172,72
177,71
183,72
188,72
193,73
198,75
204,77
208,79
211,81
212,82
211,82
208,81
203,81
198,80
193,79
187,79
183,79
177,79
171,79
165,79
162,80
158,81
155,81
151,81
148,82
146,84
145,84
145,84
148,81
153,79
159,76
166,74
174,73
182,72
190,73
196,75
200,77
202,79
202,79
200,79
197,79
193,78
189,78
184,77
180,77
176,77
172,77
168,77
165,77
163,78
162,78
161,78
161,78
162,77
163,77
163,76
164,77
164,77
164,77
164,77
164,77
166,76
168,76
171,75
175,75
180,75
185,75
189,77
192,79
194,80
194,81
192,82
190,83
187,84
183,84
179,84
174,84
169,83
164,83
159,82
155,82
152,81
149,81
147,80
145,81
143,80
141,80
141,79
142,78
143,76
145,75
148,73
150,72
153,71
155,70
157,70
158,69
159,69
160,70
161,70
162,70
163,70
165,70
166,71
168,71
168,72
169,72
